country,scenario,renewable_increase_pp,current_renewable_percent,new_renewable_percent,current_emissions_per_capita,baseline_prediction,scenario_prediction,emission_change,emission_change_percent,reduction_probability,success_score,expected_reduction,expected_reduction_percent,investment_efficiency
Fiji,Aggressive,30,28.4,58.4,2.066515702256418,1.9897508287852566,2.0158037768052055,0.02605294801994895,1.3093573146469946,0.29,0.7,0.007555354925785195,0.37971362124762836,0.0002518451641928398
Finland,Conservative,5,50.2,55.2,7.984008944393789,8.336375409921306,8.336375409921306,0.0,0.0,0.22749999999999998,0.44999999999999996,0.0,0.0,0.0
Finland,Moderate,15,50.2,65.2,7.984008944393789,8.336375409921306,8.233954566881021,-0.10242084304028509,-1.2286016164578166,0.22749999999999998,0.44999999999999996,-0.023300741791664855,-0.27950686774415323,0.0015533827861109904
Finland,Aggressive,30,50.2,80.2,7.984008944393789,8.336375409921306,8.197516419336278,-0.13885899058502815,-1.6656998246476398,0.22749999999999998,0.44999999999999996,-0.0315904203580939,-0.378946710107338,0.0010530140119364634
France,Conservative,5,16.2,21.2,4.553881314798799,5.221658078567897,5.186727060638054,-0.03493101792984277,-0.6689640992238814,0.2525,0.55,-0.008820082027285299,-0.16891343505403006,0.0017640164054570598
France,Moderate,15,16.2,31.2,4.553881314798799,5.221658078567897,5.229586796456515,0.007928717888618486,0.15184291597264127,0.2525,0.55,0.0020020012668761676,0.038340336283091914,0.00013346675112507785
France,Aggressive,30,16.2,46.2,4.553881314798799,5.221658078567897,5.173511996402642,-0.048146082165255066,-0.9220458605451185,0.2525,0.55,-0.012156885746726905,-0.23281657978764247,0.00040522952489089687
French Polynesia,Conservative,5,7.0,12.0,41.301385986061675,34.882646684514214,34.7992679377307,-0.08337874678351653,-0.2390264349423109,0.2525,0.5499999999999999,-0.021053133562837924,-0.0603541748229335,0.004210626712567585
French Polynesia,Moderate,15,7.0,22.0,41.301385986061675,34.882646684514214,34.36556279502311,-0.5170838894911043,-1.4823527989940577,0.2525,0.5499999999999999,-0.13056368209650385,-0.3742940817459996,0.008704245473100256
French Polynesia,Aggressive,30,7.0,37.0,41.301385986061675,34.882646684514214,34.357082755391524,-0.5255639291226899,-1.5066629945714771,0.2525,0.5499999999999999,-0.1327048921034792,-0.38043240612929796,0.004423496403449306
Gabon,Conservative,5,91.3,95.0,1.896536332246836,1.7942732158731929,1.7942732158731929,0.0,0.0,0.265,0.6,0.0,0.0,0.0
Gabon,Moderate,15,91.3,95.0,1.896536332246836,1.7942732158731929,1.798959663654817,0.004686447781624192,0.2611891957236572,0.265,0.6,0.001241908662130411,0.06921513686676917,8.279391080869407e-05
Gabon,Aggressive,30,91.3,95.0,1.896536332246836,1.7942732158731929,1.798959663654817,0.004686447781624192,0.2611891957236572,0.265,0.6,0.001241908662130411,0.06921513686676917,4.1396955404347034e-05
"Gambia, The",Conservative,5,47.7,52.7,0.2161981740736666,0.2852600259866443,0.2852600259866443,0.0,0.0,0.29000000000000004,0.7000000000000001,0.0,0.0,0.0
"Gambia, The",Moderate,15,47.7,62.7,0.2161981740736666,0.2852600259866443,0.28321813803102147,-0.002041887955622823,-0.7157988395185882,0.29000000000000004,0.7000000000000001,-0.0005921475071306188,-0.20758166346039061,3.947650047537458e-05
"Gambia, The",Aggressive,30,47.7,77.7,0.2161981740736666,0.2852600259866443,0.2789885452191447,-0.006271480767499615,-2.1985137054545603,0.29000000000000004,0.7000000000000001,-0.0018187294225748888,-0.6375689745818226,6.0624314085829625e-05
Georgia,Conservative,5,25.2,30.2,2.5481467754091445,3.2447118278559284,3.168476114842255,-0.07623571301367349,-2.349537248860995,0.24,0.5,-0.018296571123281636,-0.5638889397266388,0.0036593142246563273
Georgia,Moderate,15,25.2,40.2,2.5481467754091445,3.2447118278559284,3.1626528749509095,-0.08205895290501886,-2.5290058796759944,0.24,0.5,-0.019694148697204525,-0.6069614111222387,0.0013129432464803017
Georgia,Aggressive,30,25.2,55.2,2.5481467754091445,3.2447118278559284,3.1423749026357206,-0.10233692522020776,-3.1539603715079663,0.24,0.5,-0.024560862052849863,-0.7569504891619119,0.0008186954017616621
Germany,Conservative,5,17.6,22.6,8.467268037530975,7.384204588366617,6.851583382642714,-0.5326212057239035,-7.2129800759179545,0.24,0.5,-0.12782908937373683,-1.731115218220309,0.025565817874747366
Germany,Moderate,15,17.6,32.6,8.467268037530975,7.384204588366617,6.692448120327495,-0.6917564680391219,-9.368056637121672,0.24,0.5,-0.16602155232938925,-2.248333592909201,0.01106810348862595
Germany,Aggressive,30,17.6,47.6,8.467268037530975,7.384204588366617,6.583760247819729,-0.8004443405468882,-10.83995345697682,0.24,0.5,-0.19210664173125316,-2.601588829674437,0.006403554724375106
Ghana,Conservative,5,39.0,44.0,0.4859852825194442,0.7719860644309761,0.6721745305613137,-0.09981153386966235,-12.929188552546286,0.2775,0.65,-0.027697700648831303,-3.5878498233315943,0.005539540129766261
Ghana,Moderate,15,39.0,54.0,0.4859852825194442,0.7719860644309761,0.6741940111494787,-0.09779205328149732,-12.66759308065735,0.2775,0.65,-0.027137294785615506,-3.5152570798824145,0.0018091529857077004
Ghana,Aggressive,30,39.0,69.0,0.4859852825194442,0.7719860644309761,0.9216418756053443,0.14965581117436821,19.385817707043476,0.2775,0.65,0.041529487600887184,5.379564413704565,0.0013843162533629062
Gibraltar,Conservative,5,0.0,5.0,307.9050227339201,271.58450094753397,262.5907240201568,-8.993776927377155,-3.311594327363555,0.3275,0.85,-2.9454619437160185,-1.0845471422115645,0.5890923887432037
Gibraltar,Moderate,15,0.0,15.0,307.9050227339201,271.58450094753397,263.27313421292445,-8.311366734609521,-3.060324394658719,0.3275,0.85,-2.7219726055846185,-1.0022562392507306,0.1814648403723079
Gibraltar,Aggressive,30,0.0,30.0,307.9050227339201,271.58450094753397,262.6222581166973,-8.962242830836658,-3.29998317266567,0.3275,0.85,-2.9351345270990055,-1.080744489048007,0.09783781756996685
Greece,Conservative,5,21.5,26.5,6.255699738676744,6.369698209542904,6.2351102799413605,-0.13458792960154398,-2.112940443550498,0.2525,0.55,-0.03398345222438985,-0.5335174619965007,0.006796690444877971
Greece,Moderate,15,21.5,36.5,6.255699738676744,6.369698209542904,6.132427791434001,-0.2372704181089036,-3.7249868094760226,0.2525,0.55,-0.05991078057249816,-0.9405591693926957,0.003994052038166543
Greece,Aggressive,30,21.5,51.5,6.255699738676744,6.369698209542904,5.977376541618379,-0.3923216679245254,-6.1591876886217305,0.2525,0.55,-0.09906122115094267,-1.555194891376987,0.003302040705031422
Greenland,Conservative,5,11.7,16.7,204.373378514322,151.54035580449553,149.60081535287932,-1.9395404516162102,-1.2798837915613979,0.29,0.7,-0.5624667309687009,-0.37116629955280533,0.11249334619374018
Greenland,Moderate,15,11.7,26.7,204.373378514322,151.54035580449553,149.60081535287932,-1.9395404516162102,-1.2798837915613979,0.29,0.7,-0.5624667309687009,-0.37116629955280533,0.037497782064580064
Greenland,Aggressive,30,11.7,41.7,204.373378514322,151.54035580449553,147.5925308878688,-3.947824916626729,-2.605131085821045,0.29,0.7,-1.1448692258217512,-0.7554880148881028,0.038162307527391706
Grenada,Conservative,5,10.0,15.0,2.5660106232839803,4.749734309396256,4.6753348662613705,-0.07439944313488578,-1.5663916819032089,0.2525,0.5499999999999999,-0.01878585939155866,-0.3955138996805602,0.0037571718783117316
Grenada,Moderate,15,10.0,25.0,2.5660106232839803,4.749734309396256,4.531113430420503,-0.2186208789757531,-4.602802277661342,0.2525,0.5499999999999999,-0.05520177194137766,-1.162207575109489,0.003680118129425177
Grenada,Aggressive,30,10.0,40.0,2.5660106232839803,4.749734309396256,4.463221432341651,-0.28651287705460504,-6.032187452839315,0.2525,0.5499999999999999,-0.07234450145628778,-1.523127331841927,0.002411483381876259
Guam,Conservative,5,6.7,11.7,70.10533962949509,57.66524070909958,55.87299408381653,-1.792246625283049,-3.108018978580683,0.29,0.7,-0.5197515213320841,-0.901325503788398,0.10395030426641683
Guam,Moderate,15,6.7,21.7,70.10533962949509,57.66524070909958,55.50234712289187,-2.1628935862077086,-3.7507752670603245,0.29,0.7,-0.6272391400002354,-1.0877248274474938,0.04181594266668236
Guam,Aggressive,30,6.7,36.7,70.10533962949509,57.66524070909958,55.411398388077494,-2.253842321022084,-3.908493736099896,0.29,0.7,-0.6536142730964044,-1.1334631834689697,0.021787142436546815
Guatemala,Conservative,5,62.1,67.1,1.020289415934455,1.321018255460408,1.3055236553613787,-0.015494600099029254,-1.1729285371328195,0.3275,0.8500000000000001,-0.005074481532432081,-0.38413409591099834,0.001014896306486416
Guatemala,Moderate,15,62.1,77.1,1.020289415934455,1.321018255460408,1.2966095051212057,-0.024408750339202312,-1.8477224094602123,0.3275,0.8500000000000001,-0.007993865736088757,-0.6051290890982195,0.0005329243824059171
Guatemala,Aggressive,30,62.1,92.1,1.020289415934455,1.321018255460408,1.319403294675667,-0.001614960784740882,-0.12225120872217073,0.3275,0.8500000000000001,-0.0005288996570026389,-0.040037270856510924,1.762998856675463e-05
Guinea,Conservative,5,66.6,71.6,0.2219828949372745,0.2803841012108448,0.2777885878295884,-0.002595513381256409,-0.9256991997932938,0.29000000000000004,0.7000000000000001,-0.0007526988805643587,-0.26845276794005524,0.00015053977611287174
Guinea,Moderate,15,66.6,81.6,0.2219828949372745,0.2803841012108448,0.2776052294911051,-0.002778871719739673,-0.9910946119052598,0.29000000000000004,0.7000000000000001,-0.0008058727987245053,-0.2874174374525254,5.372485324830035e-05
Guinea,Aggressive,30,66.6,95.0,0.2219828949372745,0.2803841012108448,0.2830285505655278,0.0026444493546829984,0.9431523910460282,0.29000000000000004,0.7000000000000001,0.0007668903128580696,0.27351419340334826,2.556301042860232e-05
Guinea-Bissau,Conservative,5,87.4,92.4,0.1472314083539101,0.1859183207704174,0.1859183207704174,0.0,0.0,0.2525,0.55,0.0,0.0,0.0
Guinea-Bissau,Moderate,15,87.4,95.0,0.1472314083539101,0.1859183207704174,0.1859183207704174,0.0,0.0,0.2525,0.55,0.0,0.0,0.0
Guinea-Bissau,Aggressive,30,87.4,95.0,0.1472314083539101,0.1859183207704174,0.1859183207704174,0.0,0.0,0.2525,0.55,0.0,0.0,0.0
Guyana,Conservative,5,12.1,17.1,2.969681258268554,4.0568385768100095,3.962893948139942,-0.09394462867006759,-2.3157102973502717,0.3275,0.8500000000000001,-0.030766865889447135,-0.7583951223822138,0.006153373177889427
Guyana,Moderate,15,12.1,27.1,2.969681258268554,4.0568385768100095,3.7690930889012084,-0.28774548790880106,-7.092850318315162,0.3275,0.8500000000000001,-0.09423664729013236,-2.322908479248216,0.006282443152675491
Guyana,Aggressive,30,12.1,42.1,2.969681258268554,4.0568385768100095,3.74066148231969,-0.3161770944903193,-7.793681915215295,0.3275,0.8500000000000001,-0.10354799844557956,-2.552430827233009,0.0034515999481859855
Haiti,Conservative,5,76.7,81.7,0.2894744482730024,8.438564245000231,8.438126094182394,-0.0004381508178372684,-0.005192243669850219,0.2775,0.65,-0.00012158685194984198,-0.0014408476183834357,2.4317370389968395e-05
Haiti,Moderate,15,76.7,91.7,0.2894744482730024,8.438564245000231,8.444054654580556,0.005490409580325206,0.06506331433784156,0.2775,0.65,0.0015235886585402449,0.018055069728751035,0.00010157257723601632
Haiti,Aggressive,30,76.7,95.0,0.2894744482730024,8.438564245000231,8.44729163487536,0.008727389875128111,0.10342268686641815,0.2775,0.65,0.002421850690348051,0.028699795605431035,8.072835634493504e-05
Honduras,Conservative,5,45.9,50.9,0.9336887913001994,1.3145401817562656,1.3145582154335036,1.8033677237960788e-05,0.0013718620007390908,0.3275,0.8500000000000001,5.906029295432159e-06,0.0004492848052420523,1.1812058590864317e-06
Honduras,Moderate,15,45.9,60.9,0.9336887913001994,1.3145401817562656,1.3083133168059324,-0.0062268649503332,-0.47369148822928475,0.3275,0.8500000000000001,-0.002039298271234123,-0.15513396239509078,0.00013595321808227486
Honduras,Aggressive,30,45.9,75.9,0.9336887913001994,1.3145401817562656,1.2932738655622722,-0.02126631619399344,-1.6177760474070102,0.3275,0.8500000000000001,-0.0069647185535328514,-0.5298216555257959,0.0002321572851177617
"Hong Kong SAR, China",Conservative,5,0.4,5.4,1.5763466329072569,9.798965832752208,9.769911491503873,-0.029054341248334836,-0.2965041591554813,0.21500000000000002,0.4,-0.006246683368391991,-0.06374839421842848,0.0012493366736783982
"Hong Kong SAR, China",Moderate,15,0.4,15.4,1.5763466329072569,9.798965832752208,9.551762987362125,-0.24720284539008297,-2.5227442324967453,0.21500000000000002,0.4,-0.05314861175886784,-0.5423900099868002,0.003543240783924523
"Hong Kong SAR, China",Aggressive,30,0.4,30.4,1.5763466329072569,9.798965832752208,9.67319692173853,-0.1257689110136777,-1.2834916782065495,0.21500000000000002,0.4,-0.02704031586794071,-0.27595071081440825,0.0009013438622646904
Hungary,Conservative,5,15.3,20.3,4.8297389483933175,5.1317894377374795,5.107542865444583,-0.024246572292896396,-0.47247792582047765,0.265,0.6,-0.006425341657617545,-0.1252066503424266,0.001285068331523509
Hungary,Moderate,15,15.3,30.3,4.8297389483933175,5.1317894377374795,5.104784289108638,-0.027005148628841624,-0.526232593064998,0.265,0.6,-0.007156364386643031,-0.1394516371622245,0.0004770909591095354
Hungary,Aggressive,30,15.3,45.3,4.8297389483933175,5.1317894377374795,5.018685308469676,-0.11310412926780344,-2.203990063116642,0.265,0.6,-0.029972594255967915,-0.5840573667259102,0.0009990864751989305
Iceland,Conservative,5,82.4,87.4,5.7591170749967935,7.118553139020752,7.118553139020752,0.0,0.0,0.2775,0.65,0.0,0.0,0.0
Iceland,Moderate,15,82.4,95.0,5.7591170749967935,7.118553139020752,7.118553139020752,0.0,0.0,0.2775,0.65,0.0,0.0,0.0
Iceland,Aggressive,30,82.4,95.0,5.7591170749967935,7.118553139020752,7.118553139020752,0.0,0.0,0.2775,0.65,0.0,0.0,0.0
India,Conservative,5,34.9,39.9,10.594325864719522,7.447489897642794,6.551369008856799,-0.8961208887859948,-12.032522381394921,0.2775,0.65,-0.24867354663811359,-3.3390249608370905,0.049734709327622716
India,Moderate,15,34.9,49.9,10.594325864719522,7.447489897642794,6.463829956145316,-0.9836599414974776,-13.20793925224143,0.2775,0.65,-0.27296563376555005,-3.665203142496997,0.018197708917703337
India,Aggressive,30,34.9,64.9,10.594325864719522,7.447489897642794,6.473969150757678,-0.9735207468851161,-13.071796810268186,0.2775,0.65,-0.2701520072606198,-3.6274236148494223,0.009005066908687326
Indonesia,Conservative,5,20.2,25.2,2.5375258182214977,3.018601168194089,2.604938864978617,-0.41366230321547226,-13.703774701145772,0.21500000000000002,0.4,-0.08893739519132654,-2.9463115607463406,0.01778747903826531
Indonesia,Moderate,15,20.2,35.2,2.5375258182214977,3.018601168194089,2.5752084823709986,-0.44339268582309055,-14.688680654303033,0.21500000000000002,0.4,-0.09532942745196447,-3.1580663406751524,0.006355295163464298
Indonesia,Aggressive,30,20.2,50.2,2.5375258182214977,3.018601168194089,2.5690467540227413,-0.4495544141713479,-14.892805942969229,0.21500000000000002,0.4,-0.0966541990468398,-3.201953277738385,0.00322180663489466
"Iran, Islamic Rep.",Conservative,5,0.9,5.9,7.029268920064403,6.182432440049773,5.550659034094998,-0.6317734059547746,-10.21884852088555,0.265,0.6,-0.16741995257801529,-2.7079948580346707,0.03348399051560306
"Iran, Islamic Rep.",Moderate,15,0.9,15.9,7.029268920064403,6.182432440049773,4.456628682686898,-1.7258037573628746,-27.9146399754104,0.265,0.6,-0.4573379957011618,-7.397379593483756,0.030489199713410787
"Iran, Islamic Rep.",Aggressive,30,0.9,30.9,7.029268920064403,6.182432440049773,3.9801793718207246,-2.2022530682290484,-35.62114248047195,0.265,0.6,-0.5835970630806978,-9.439602757325067,0.019453235436023262
Iraq,Conservative,5,1.1,6.1,4.269063937957118,3.878297416961041,3.6614681866379364,-0.21682923032310475,-5.590835539709793,0.265,0.6,-0.05745974603562276,-1.481571418023095,0.011491949207124551
Iraq,Moderate,15,1.1,16.1,4.269063937957118,3.878297416961041,2.9286931997854913,-0.9496042171755499,-24.485079793587396,0.265,0.6,-0.25164511755152075,-6.488546145300661,0.016776341170101385
Iraq,Aggressive,30,1.1,31.1,4.269063937957118,3.878297416961041,2.451995163077911,-1.4263022538831303,-36.776505268663826,0.265,0.6,-0.3779700972790295,-9.745773896195914,0.012599003242634318
Ireland,Conservative,5,12.7,17.7,7.118965568838153,7.764338810452989,7.555912084314139,-0.20842672613884972,-2.6844104981386,0.3025,0.75,-0.06304908465700204,-0.8120341756869265,0.012609816931400408
Ireland,Moderate,15,12.7,27.7,7.118965568838153,7.764338810452989,7.415351339200445,-0.3489874712525438,-4.4947481011867785,0.3025,0.75,-0.1055687100538945,-1.3596613006090004,0.007037914003592966
Ireland,Aggressive,30,12.7,42.7,7.118965568838153,7.764338810452989,7.288656088230637,-0.4756827222223521,-6.126506504094708,0.3025,0.75,-0.1438940234722615,-1.8532682174886492,0.004796467449075383
Isle of Man,Conservative,5,2.7,7.7,137.64085009271145,112.90250642418698,113.36620023336496,0.46369380917798253,0.4107028478498383,0.2525,0.5499999999999999,0.11708268681744059,0.10370246908208416,0.02341653736348812
Isle of Man,Moderate,15,2.7,17.7,137.64085009271145,112.90250642418698,109.96432851517427,-2.9381779090127083,-2.602402729637954,0.2525,0.5499999999999999,-0.7418899220257088,-0.6571066892335833,0.049459328135047255
Isle of Man,Aggressive,30,2.7,32.7,137.64085009271145,112.90250642418698,109.94810170811563,-2.954404716071352,-2.616775136037576,0.2525,0.5499999999999999,-0.7459871908080163,-0.6607357218494879,0.024866239693600543
Israel,Conservative,5,6.2,11.2,6.483913157206382,6.824184576680726,7.096762381016935,0.27257780433620926,3.994291204661272,0.2775,0.65,0.07564034070329807,1.1084158092935028,0.015128068140659614
Israel,Moderate,15,6.2,21.2,6.483913157206382,6.824184576680726,6.51019220785499,-0.313992368825736,-4.60117051784759,0.2775,0.65,-0.08713288234914175,-1.2768248187027067,0.005808858823276117
Israel,Aggressive,30,6.2,36.2,6.483913157206382,6.824184576680726,6.216746549260502,-0.6074380274202245,-8.901254363721819,0.2775,0.65,-0.1685640526091123,-2.470098085932805,0.005618801753637077
Italy,Conservative,5,17.5,22.5,5.504657082231477,5.737691623912789,5.627582574488604,-0.1101090494241852,-1.9190478792078567,0.19,0.3,-0.02092071939059519,-0.36461909704949275,0.004184143878119038
Italy,Moderate,15,17.5,32.5,5.504657082231477,5.737691623912789,5.575307583330737,-0.1623840405820518,-2.8301284074816637,0.19,0.3,-0.030852967710589842,-0.537724397421516,0.0020568645140393227
Italy,Aggressive,30,17.5,47.5,5.504657082231477,5.737691623912789,5.465791769379803,-0.27189985453298604,-4.738837015914169,0.19,0.3,-0.05166097236126735,-0.9003790330236923,0.001722032412042245
Jamaica,Conservative,5,10.5,15.5,2.9973823095975405,2.9945957964434506,2.8467821468077954,-0.14781364963565524,-4.936013394903145,0.3025,0.75,-0.04471362901478571,-1.4931440519582013,0.008942725802957142
Jamaica,Moderate,15,10.5,25.5,2.9973823095975405,2.9945957964434506,2.575927576270571,-0.41866822017287975,-13.980792355018782,0.3025,0.75,-0.12664713660229612,-4.229189687393181,0.008443142440153074
Jamaica,Aggressive,30,10.5,40.5,2.9973823095975405,2.9945957964434506,2.316338361193546,-0.6782574352499045,-22.64938179821934,0.3025,0.75,-0.2051728741630961,-6.851437993961351,0.006839095805436537
Japan,Conservative,5,8.8,13.8,8.840360417534182,13.211841774208834,13.001492517364948,-0.2103492568438856,-1.592126672713517,0.1775,0.25,-0.037336993089789695,-0.28260248440664926,0.007467398617957939
Japan,Moderate,15,8.8,23.8,8.840360417534182,13.211841774208834,12.741057492766192,-0.4707842814426417,-3.563350889969569,0.1775,0.25,-0.0835642099560689,-0.6324947829695985,0.005570947330404594
Japan,Aggressive,30,8.8,38.8,8.840360417534182,13.211841774208834,12.621521429259541,-0.5903203449492924,-4.4681154606443405,0.1775,0.25,-0.1047818612284994,-0.7930904942643704,0.0034927287076166468
Jordan,Conservative,5,11.5,16.5,2.194333945466626,2.8453766984113775,2.825734602567851,-0.019642095843526608,-0.6903161839517813,0.29,0.7,-0.005696207794622716,-0.20019169334601658,0.0011392415589245432
Jordan,Moderate,15,11.5,26.5,2.194333945466626,2.8453766984113775,2.6571168076452305,-0.18825989076614702,-6.616343307768554,0.29,0.7,-0.05459536832218263,-1.9187395592528806,0.0036396912214788422
Jordan,Aggressive,30,11.5,41.5,2.194333945466626,2.8453766984113775,2.2636978004459234,-0.5816788979654541,-20.442948671443588,0.29,0.7,-0.1686868804099817,-5.92845511471864,0.005622896013666057
Kazakhstan,Conservative,5,2.0,7.0,11.003459064262248,9.465508701912894,9.025825393191077,-0.4396833087218166,-4.64511018444218,0.29,0.7,-0.12750815952932681,-1.3470819534882321,0.025501631905865362
Kazakhstan,Moderate,15,2.0,17.0,11.003459064262248,9.465508701912894,8.018085549449346,-1.4474231524635481,-15.291551653964852,0.29,0.7,-0.41975271421442895,-4.434549979649807,0.02798351428096193
Kazakhstan,Aggressive,30,2.0,32.0,11.003459064262248,9.465508701912894,7.5277028629765494,-1.9378058389363444,-20.47228416307653,0.29,0.7,-0.5619636932915398,-5.936962407292194,0.018732123109717995
Kenya,Conservative,5,67.7,72.7,0.3391551214607573,0.36561204532269914,0.3688991067564578,0.0032870614337586757,0.8990572044357636,0.29000000000000004,0.7000000000000001,0.0009532478157900161,0.2607265892863715,0.00019064956315800323
Kenya,Moderate,15,67.7,82.7,0.3391551214607573,0.36561204532269914,0.3723562685892746,0.0067442232665754775,1.8446392433878491,0.29000000000000004,0.7000000000000001,0.001955824747306889,0.5349453805824763,0.00013038831648712592
Kenya,Aggressive,30,67.7,95.0,0.3391551214607573,0.36561204532269914,0.3690608750224594,0.0034488296997602363,0.9433030842067048,0.29000000000000004,0.7000000000000001,0.0010001606129304687,0.27355789441994444,3.333868709768229e-05
Kiribati,Conservative,5,41.9,46.9,0.613172477753336,2.2601509970660483,2.266506706672659,0.006355709606610915,0.28120730052378806,0.315,0.8,0.0020020485260824382,0.08858029966499326,0.00040040970521648764
Kiribati,Moderate,15,41.9,56.9,0.613172477753336,2.2601509970660483,2.261773987236715,0.0016229901706665828,0.07180892660594014,0.315,0.8,0.0005112419037599736,0.022619811880871143,3.408279358399824e-05
Kiribati,Aggressive,30,41.9,71.9,0.613172477753336,2.2601509970660483,2.2402019800294566,-0.019949017036591687,-0.8826408971120931,0.315,0.8,-0.006283940366526381,-0.2780318825903093,0.0002094646788842127
"Korea, Dem. People's Rep.",Conservative,5,14.7,19.7,0.6882185678862859,6.284646311041421,6.339506963956423,0.05486065291500264,0.8729314300252443,0.2525,0.55,0.013852314861038167,0.2204151860813742,0.0027704629722076334
"Korea, Dem. People's Rep.",Moderate,15,14.7,29.7,0.6882185678862859,6.284646311041421,6.307236085328194,0.022589774286773334,0.3594438440725873,0.2525,0.55,0.0057039180074102665,0.09075957062832829,0.0003802612004940178
"Korea, Dem. People's Rep.",Aggressive,30,14.7,44.7,0.6882185678862859,6.284646311041421,6.335873898824631,0.05122758778321046,0.8151228445936459,0.2525,0.55,0.012934965915260641,0.2058185182598956,0.00043116553050868804
"Korea, Rep.",Conservative,5,3.6,8.6,12.208992357240842,11.732238050247103,11.353857708309938,-0.37838034193716474,-3.225133519424244,0.21500000000000002,0.4,-0.08135177351649044,-0.6934037066762126,0.016270354703298087
"Korea, Rep.",Moderate,15,3.6,18.6,12.208992357240842,11.732238050247103,10.668642571325577,-1.0635954789215258,-9.06558044906977,0.21500000000000002,0.4,-0.22867302796812808,-1.949099796550001,0.015244868531208539
"Korea, Rep.",Aggressive,30,3.6,33.6,12.208992357240842,11.732238050247103,10.37545914298517,-1.3567789072619334,-11.564536122188187,0.21500000000000002,0.4,-0.29170746506131573,-2.486375266270461,0.009723582168710524
Kuwait,Conservative,5,0.1,5.1,19.491712100483632,21.30193536724477,20.904392968889344,-0.3975423983554265,-1.8662266667408693,0.2525,0.55,-0.10037945558474519,-0.4712222333520696,0.02007589111694904
Kuwait,Moderate,15,0.1,15.1,19.491712100483632,21.30193536724477,20.858333631559685,-0.44360173568508543,-2.0824480406939743,0.2525,0.55,-0.11200943826048407,-0.5258181302752285,0.0074672958840322715
Kuwait,Aggressive,30,0.1,30.1,19.491712100483632,21.30193536724477,20.397145659688476,-0.9047897075562936,-4.247453069205894,0.2525,0.55,-0.22845940115796415,-1.072481899974488,0.007615313371932138
Kyrgyz Republic,Conservative,5,27.6,32.6,1.5770111910448703,1.7531287749554965,1.7390191788917702,-0.014109596063726304,-0.804823710915616,0.35250000000000004,0.9500000000000001,-0.004973632612463523,-0.2837003580977547,0.0009947265224927045
Kyrgyz Republic,Moderate,15,27.6,42.6,1.5770111910448703,1.7531287749554965,1.6614031874683814,-0.09172558748711501,-5.2321078061960105,0.35250000000000004,0.9500000000000001,-0.03233326958920805,-1.8443180016840939,0.0021555513059472032
Kyrgyz Republic,Aggressive,30,27.6,57.6,1.5770111910448703,1.7531287749554965,1.6524528784145844,-0.10067589654091202,-5.742641269661877,0.35250000000000004,0.9500000000000001,-0.03548825353067149,-2.0242810475558115,0.0011829417843557163
Lao PDR,Conservative,5,49.2,54.2,2.4857762401860457,1.9182305047548518,1.7419892608404601,-0.17624124391439167,-9.187698948459541,0.3025,0.75,-0.053312976284103475,-2.779278931909011,0.010662595256820695
Lao PDR,Moderate,15,49.2,64.2,2.4857762401860457,1.9182305047548518,1.6619676954690943,-0.2562628092857575,-13.359333440404633,0.3025,0.75,-0.07751949980894164,-4.041198365722401,0.005167966653929443
Lao PDR,Aggressive,30,49.2,79.2,2.4857762401860457,1.9182305047548518,1.6464100937756034,-0.27182041097924836,-14.170372658836786,0.3025,0.75,-0.08222567432122263,-4.286537729298128,0.002740855810707421
Late-demographic dividend,Conservative,5,15.8291260683112,20.8291260683112,0.0503928057742191,2.692625563703686,2.7037546812900852,0.011129117586399229,0.41331842557014176,0.21500000000000002,0.4,0.0023927602810758343,0.08886346149758048,0.0004785520562151669
Late-demographic dividend,Moderate,15,15.8291260683112,30.8291260683112,0.0503928057742191,2.692625563703686,2.868503622409915,0.1758780587062292,6.531842417194846,0.21500000000000002,0.4,0.03781378262183928,1.404346119696892,0.002520918841455952
Late-demographic dividend,Aggressive,30,15.8291260683112,45.8291260683112,0.0503928057742191,2.692625563703686,2.9616603939499733,0.26903483024628727,9.991542599641367,0.21500000000000002,0.4,0.05784248850295177,2.148181658922894,0.0019280829500983923
Latvia,Conservative,5,44.0,49.0,4.059843044233134,4.514536548316375,4.5296885083020175,0.01515195998564245,0.3356260343333167,0.29000000000000004,0.7000000000000001,0.004394068395836311,0.09733154995666186,0.0008788136791672621
Latvia,Moderate,15,44.0,59.0,4.059843044233134,4.514536548316375,4.5265258007453175,0.011989252428942443,0.2655699494428425,0.29000000000000004,0.7000000000000001,0.0034768832043933088,0.07701528533842432,0.0002317922136262206
Latvia,Aggressive,30,44.0,74.0,4.059843044233134,4.514536548316375,4.5265258007453175,0.011989252428942443,0.2655699494428425,0.29000000000000004,0.7000000000000001,0.0034768832043933088,0.07701528533842432,0.0001158961068131103
Lebanon,Conservative,5,6.8,11.8,4.8237536881000205,7.532691327566185,7.067659319255305,-0.4650320083108799,-6.173517380289787,0.21500000000000002,0.4,-0.09998188178683919,-1.3273062367623043,0.019996376357367836
Lebanon,Moderate,15,6.8,21.8,4.8237536881000205,7.532691327566185,6.612763046051198,-0.919928281514987,-12.21247813710981,0.21500000000000002,0.4,-0.19778458052572223,-2.6256827994786094,0.013185638701714816
Lebanon,Aggressive,30,6.8,36.8,4.8237536881000205,7.532691327566185,6.3814969047337256,-1.151194422832459,-15.282644313588387,0.21500000000000002,0.4,-0.24750680090897872,-3.285768527421504,0.008250226696965958
