country,date,CO2_emissions_Mt,Electric_power_consumption_per_capita,GDP_per_capita_current_USD,Population_total,Urban_population_percent,CO2_emissions_per_capita,Energy_efficiency
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2019,11.58,1281.16367320616,2667.55895258895,243683300.5,50.8890037110978,0.047520695822157906,2.0821375194890472
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2020,11.58,1280.31985491707,2375.4738441756,243683300.5,51.1342115026343,0.047520695822157906,1.855375307234821
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2018,11.58,1266.24391333233,2789.82637461637,243683300.5,50.8132407261623,0.047520695822157906,2.2032298400349113
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2019,11.58,1281.16367320616,2674.37046083008,243683300.5,51.0649270322676,0.047520695822157906,2.087454176824549
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2020,11.58,1280.31985491707,2381.42542469934,243683300.5,51.3116626769768,0.047520695822157906,1.8600238179182123
Middle income,2018,11.58,2195.2553596336,5240.73875711968,243683300.5,51.3049706292102,0.047520695822157906,2.3873025678408486
Middle income,2019,11.58,2257.58549048082,5310.45350032976,243683300.5,51.901711293326,0.047520695822157906,2.352271275095208
Middle income,2020,11.58,2257.99480370636,5096.7359040376,243683300.5,52.4827584151325,0.047520695822157906,2.257195585956009
Moldova,2018,8.59,2126.54906189155,4156.44981956646,2707203.0,42.629,3.1730165783651985,1.9545515756261593
Moldova,2019,8.59,2166.48449980182,4405.33418162155,2664224.0,42.726,3.224203370287183,2.0334021231282886
Moldova,2020,8.59,2198.37351477916,4375.7788930524,2635130.0,42.849,3.2598012242280268,1.9904619772914132
Monaco,2018,11.58,2271.66939388559,73388.1983951377,38154.0,100.0,303.506840698223,32.30584458841981
Monaco,2019,11.58,2290.2681069016,73388.1983951377,38109.0,100.0,303.86522868613713,32.04349664302896
Monaco,2020,11.58,2214.70778976196,73388.1983951377,38050.0,100.0,304.3363994743758,33.13674098876293
Mongolia,2018,21.32,2275.11533765623,4107.64288528468,3208189.0,68.445,6.645493766109166,1.8054657789421245
Mongolia,2019,21.32,2358.86516184453,4347.54610314873,3267673.0,68.543,6.5245206604210395,1.843066815972278
Mongolia,2020,21.32,2189.52610059377,4001.25193077703,3327204.0,68.657,6.407782630701334,1.8274511227301398
Montenegro,2018,2.52,4966.17382725824,8790.88152116679,626438.0,66.813,4.022744469524518,1.7701517963216606
Montenegro,2019,2.52,5094.51091578341,8842.48528706869,626753.0,67.15,4.020722677035451,1.7356887507441787
Montenegro,2020,2.52,4744.72940838507,7612.62845881291,626590.0,67.488,4.021768620629119,1.6044389054852268
Morocco,2018,66.68,923.0251541863,3501.69799804688,35839760.0,62.453,1.8605035301575683,3.7937189275560197
Morocco,2019,66.68,940.186570352384,3508.09765625,36210898.0,62.994,1.84143458690254,3.731278202511611
Morocco,2020,66.68,916.187662173799,3268.0302734375,36584208.0,63.532,1.8226443497150466,3.566987865437508
Mozambique,2018,6.64,450.262252088692,517.507260258101,29018644.0,35.988,0.22881841067418587,1.149346315080757
Mozambique,2019,6.64,459.035790603653,519.09255091362,29884380.0,36.528,0.22218965225311685,1.1308324133745424
Mozambique,2020,6.64,417.363897399168,462.433876479921,30783688.0,37.074,0.21569865183145048,1.1079872489250022
Myanmar,2018,32.52,315.482898602006,1298.21310320785,52272247.0,30.579,0.6221274551292965,4.1150030919602925
Myanmar,2019,32.52,265.915851101789,1425.98954211903,52640713.0,30.852,0.6177727873860676,5.3625593818895005
Myanmar,2020,32.52,274.36730006544,1490.21683548367,53016522.0,31.141,0.6133936888579753,5.431466632970601
Namibia,2018,4.25,1667.23120504305,5308.60813408705,2577327.0,50.032,1.6489952574896394,3.184086357086853
Namibia,2019,4.25,1566.87772166245,4731.9210318831,2650494.0,51.042,1.6034746730232177,3.019968288822534
Namibia,2020,4.25,1426.28781843195,3878.58982993966,2728762.0,52.033,1.5574828438683916,2.719359851368395
Nauru,2018,0.07,2271.66939388559,11408.6947593898,11477.0,100.0,6.099154831401934,5.022163343881537
Nauru,2019,0.07,2290.2681069016,10776.8284610316,11587.0,100.0,6.041253128506084,4.70548772371069
Nauru,2020,0.07,2214.70778976196,10695.6993301601,11643.0,100.0,6.012196169372155,4.829395272642125
Nepal,2018,12.03,229.988302220869,1179.19843190389,28079689.0,19.74,0.4284235484232037,5.127210473389416
Nepal,2019,12.03,231.188329835535,1203.14294706401,28414064.0,20.153,0.42338188581541875,5.204168168522665
Nepal,2020,12.03,257.262042794567,1154.21517578318,28966574.0,20.576,0.41530627681409615,4.486535064579513
Netherlands,2018,151.17,6790.77027214614,53955.0770024266,17231624.0,91.49,8.772823733851203,7.9453544797024565
Netherlands,2019,151.17,6757.50080398393,53554.9007491475,17344874.0,91.876,8.715543278088962,7.925252590066115
Netherlands,2020,151.17,6643.57996731932,53467.9277413737,17441500.0,92.236,8.667259123355215,8.048059631161175
New Caledonia,2018,11.58,2271.66939388559,34902.8968780031,283541.0,70.683,40.840654437982515,15.364426254959238
New Caledonia,2019,11.58,2290.2681069016,33411.3358835672,283606.0,71.104,40.831294119306364,14.588395036757458
New Caledonia,2020,11.58,2214.70778976196,33270.330597637,284176.0,71.518,40.74939474128709,15.022447092766555
New Zealand,2018,32.21,8519.77308900951,43257.0769238879,4900600.0,86.538,6.5726645716851,5.077256925972529
New Zealand,2019,32.21,8464.41195372751,42779.2298164101,4979200.0,86.615,6.468910668380463,5.054010845676199
New Zealand,2020,32.21,8167.45903893757,41850.92032802,5090200.0,86.699,6.327845664217516,5.124105321924456
Nicaragua,2018,5.21,605.929925875927,2035.16549390507,6400080.0,58.522,0.8140523243459457,3.358747285774098
Nicaragua,2019,5.21,604.597066131043,1958.62051528095,6483657.0,58.76,0.8035588557506975,3.239546840368607
Nicaragua,2020,5.21,581.088324359086,1938.44704754382,6565267.0,59.012,0.7935701624930106,3.3358905458681156
Niger,2018,2.29,55.615475145674,578.568035680892,22188069.0,16.425,0.10320862081328483,10.403004454523579
Niger,2019,2.29,61.6182226437207,561.691304349698,22947757.0,16.517,0.09979188815708655,9.115668713741098
Niger,2020,2.29,61.2203260083551,579.512495758236,23717613.0,16.626,0.09655271801593188,9.466014533786483
Nigeria,2018,130.67,139.617321282156,2057.87944554011,204938755.0,50.344,0.6376051225645437,14.73942793517211
Nigeria,2019,130.67,138.391346832216,2265.15520863056,209485641.0,51.157,0.6237659028859166,16.367751745178165
Nigeria,2020,130.67,141.081956971933,2019.65706326224,213996181.0,51.958,0.6106183736054616,14.315488008605046
North America,2018,11.58,12363.38925177532,61228.195827322,243683300.5,82.1734280782901,0.047520695822157906,4.952379528010892
North America,2019,11.58,12363.38925177532,63306.7999807977,243683300.5,82.3621587015054,0.047520695822157906,5.120505283104888
North America,2020,11.58,12363.38925177532,62262.642409838,243683300.5,82.5536546891323,0.047520695822157906,5.036049673911012
North Macedonia,2018,7.37,3457.82088466643,6713.98925398989,1889051.0,57.963,3.901429871401037,1.9416821975258491
North Macedonia,2019,7.37,3580.52340238197,6718.85826635458,1876262.0,58.208,3.928022845423507,1.8765017041600147
North Macedonia,2020,7.37,3581.11850285865,6659.59651070776,1856124.0,58.482,3.9706398925933826,1.8596414794404865
Northern Mariana Islands,2018,11.58,2271.66939388559,26509.3628379893,49077.0,91.618,235.95574301607678,11.669551436200058
Northern Mariana Islands,2019,11.58,2290.2681069016,24496.6652122421,48129.0,91.708,240.60337842049492,10.695981461044983
Northern Mariana Islands,2020,11.58,2214.70778976196,18220.8382427201,47528.0,91.798,243.64585086685744,8.227197432975345
Norway,2018,37.35,12363.38925177532,73388.1983951377,5311916.0,82.248,7.031361188693496,5.935928805654933
Norway,2019,37.35,12363.38925177532,73388.1983951377,5347896.0,82.616,6.984055037719507,5.935928805654933
Norway,2020,37.35,12363.38925177532,68340.0181033702,5379475.0,82.974,6.9430567109243935,5.527611944560989
OECD members,2018,11.58,7925.68009057474,39539.1861151287,243683300.5,80.6055820250279,0.047520695822157906,4.988743636290456
OECD members,2019,11.58,7732.83686955838,39718.0136147565,243683300.5,80.8158684349034,0.047520695822157906,5.136279774776211
OECD members,2020,11.58,7528.89084108735,38704.9773091343,243683300.5,81.032765332463,0.047520695822157906,5.140860470165136
Oman,2018,73.37,7407.76667144423,19901.7615642016,4597877.0,84.539,15.957364670694757,2.686607508970247
Oman,2019,73.37,7686.15718495283,19180.1864152801,4591241.0,85.443,15.980428820878712,2.49541948645405
Oman,2020,73.37,7634.49926003268,16784.8630630058,4522497.0,86.276,16.22333856716765,2.198554547103847
Other small states,2018,11.58,2271.66939388559,12980.3425379993,12135267.0,54.6048276212629,0.9542435283871381,5.714010398228326
Other small states,2019,11.58,2290.2681069016,12871.1657622001,12281907.0,54.8602862593732,0.9428503244650851,5.619938435772447
Other small states,2020,11.58,2214.70778976196,11728.9524519274,12417333.0,55.0796303402671,0.9325674039666972,5.295936785045599
Pacific island small states,2018,11.58,2271.66939388559,4245.78362603826,2542009.0,38.4317318565749,4.5554520066608735,1.8690147595711692
Pacific island small states,2019,11.58,2290.2681069016,4170.32120953703,2568656.0,38.6080266824363,4.508194168467868,1.820887780330168
Pacific island small states,2020,11.58,2214.70778976196,3666.08926363725,2595522.0,38.8185116377361,4.46153028176991,1.6553376840884668
Pakistan,2018,208.37,494.626307874451,1569.33814626355,226928892.0,36.666,0.9182171479513503,3.1727753281208178
Pakistan,2019,208.37,481.176635278184,1390.41690981745,230800899.0,36.907,0.9028127745724248,2.8896185057148593
Pakistan,2020,208.37,517.659983683696,1278.39735206896,235001746.0,37.165,0.8866742632627078,2.469569586916524
Palau,2018,0.29,2271.66939388559,16197.7265072415,17814.0,79.93,16.279330863365892,7.130318588980945
Palau,2019,0.29,2290.2681069016,15841.1956399595,17798.0,80.47,16.293965614113944,6.91674288797146
Palau,2020,0.29,2214.70778976196,14556.5872302158,17792.0,80.988,16.299460431654676,6.572689768603904
Panama,2018,10.14,2271.66939388559,16151.3273478476,4167860.0,67.709,2.432903216518789,7.1098934516265455
Panama,2019,10.14,2384.82064845207,16477.9066285687,4234700.0,68.059,2.3945025621649703,6.909495118328548
Panama,2020,10.14,2170.14525788206,13290.5608347594,4293261.0,68.414,2.361841034123013,6.124272458946017
Papua New Guinea,2018,7.46,2271.66939388559,2566.36833735041,9394513.0,13.169,0.7940805446753866,1.129727919149692
Papua New Guinea,2019,7.46,2290.2681069016,2575.77274140393,9609010.0,13.25,0.7763546921066791,1.124659918042773
Papua New Guinea,2020,7.46,2214.70778976196,2429.61134585269,9815746.0,13.345,0.7600033660202699,1.0970347226321122
Paraguay,2018,8.42,2020.57385106409,6258.44991640954,6427382.0,61.585,1.3100201606190514,3.097362619591294
Paraguay,2019,8.42,2030.5268195617,5821.18199548637,6515058.0,61.879,1.2923906433373271,2.8668333456156483
Paraguay,2020,8.42,2141.3626431935,5365.47220721191,6603739.0,62.183,1.2750352489703183,2.505634542690147
Peru,2018,54.28,1536.51135459037,6978.49121548627,31897584.0,77.907,1.70169627894075,4.541776534639874
Peru,2019,54.28,1561.29701768941,7037.00803692604,32449303.0,78.099,1.6727632023405865,4.507155241569748
Peru,2020,54.28,1413.12448385784,6133.32552410183,32838579.0,78.297,1.652933886085631,4.340258479817579
Philippines,2018,142.24,829.103019663211,3168.51036609727,109465287.0,46.907,1.2994073637243557,3.821612382239721
Philippines,2019,142.24,866.813544333681,3400.78949767074,110804683.0,47.149,1.2837002566037754,3.9233229797821454
Philippines,2020,142.24,820.957907826593,3227.57910235199,112081264.0,47.408,1.2690791923974019,3.931479399347885
Poland,2018,312.74,4393.41931151621,15658.210586693,37974750.0,60.058,8.23547225459022,3.564014603761826
Poland,2019,312.74,4363.43809737663,15874.5220531254,37965475.0,60.037,8.23748418793654,3.6380766035547567
Poland,2020,312.74,4299.90093760092,16150.9291009726,37515748.0,60.043,8.336232560257095,3.7561165560208987
Portugal,2018,49.78,5048.60935943854,23541.1401075289,10283822.0,65.211,4.84061276050869,4.662895944507564
Portugal,2019,49.78,5016.98235792727,23343.3628970034,10286263.0,65.764,4.839464050258097,4.652869241232003
Portugal,2020,49.78,4858.94983248165,22299.4044062173,10297081.0,66.31,4.834379762575433,4.589346499761688
Post-demographic dividend,2018,11.58,9039.17208370404,45528.3268108869,243683300.5,81.2842182278934,0.047520695822157906,5.036780624297006
Post-demographic dividend,2019,11.58,8832.73051571095,45864.970468297,243683300.5,81.4749496268461,0.047520695822157906,5.192615169988044
Post-demographic dividend,2020,11.58,8613.06987888592,44887.3835189149,243683300.5,81.6627037423207,0.047520695822157906,5.2115429399861055
Pre-demographic dividend,2018,11.58,225.537037063344,1439.93370870327,243683300.5,41.4439041161344,0.047520695822157906,6.38446672640668
Pre-demographic dividend,2019,11.58,231.940701576053,1476.6218732969,243683300.5,41.9842362316093,0.047520695822157906,6.366376678449074
Pre-demographic dividend,2020,11.58,235.448164394286,1320.70911111119,243683300.5,42.5266498156658,0.047520695822157906,5.609341293905801
Puerto Rico (US),2018,11.58,2271.66939388559,30679.9181934488,3290690.0,93.578,3.5190188076056996,13.505450342389901
Puerto Rico (US),2019,11.58,2290.2681069016,31830.5284993358,3302691.0,93.576,3.506231736483976,13.89816694535291
Puerto Rico (US),2020,11.58,2214.70778976196,31427.1130762831,3281590.0,93.581,3.5287772086092413,14.190184918101965
Qatar,2018,90.17,12363.38925177532,71039.8490579352,2580734.0,99.135,34.939672201784454,5.745984989329219
Qatar,2019,90.17,12363.38925177532,66841.3013484919,2638657.0,99.188,34.17268709044033,5.406389784168111
Qatar,2020,90.17,12363.38925177532,51683.5054376677,2794148.0,99.235,32.271017855890236,4.1803670809965165
Romania,2018,74.88,2838.45564104289,12502.2624061935,19473970.0,53.998,3.845132759267884,4.404600242968739
Romania,2019,74.88,2820.56539536543,12992.0326104674,19371648.0,54.084,3.8654429401153685,4.606180247341567
Romania,2020,74.88,2726.41154410143,13082.3006559554,19265250.0,54.194,3.886790983766107,4.798358737975144
Russian Federation,2018,1607.55,6873.34950566688,11211.8876953125,145398106.0,74.433,11.056196289104344,1.6312116364908578
Russian Federation,2019,1607.55,6902.44952931316,11447.701171875,145453291.0,74.587,11.05200156660601,1.6584983523978223
Russian Federation,2020,1607.55,6770.33287198,10108.3271484375,145245148.0,74.754,11.0678395948896,1.4930325199034558
Rwanda,2018,1.08,56.7745217086873,771.773511057901,12487996.0,17.211,0.08648305140392422,13.593659406201722
Rwanda,2019,1.08,55.1811456122419,810.051412137354,12776103.0,17.313,0.08453281881024284,14.679858548598974
Rwanda,2020,1.08,54.8759333213785,778.701498787411,13065837.0,17.432,0.08265830960542367,14.190218765428185
Samoa,2018,0.32,2271.66939388559,4231.81409469194,207582.0,18.243,1.5415594801090653,1.8628653034117826
Samoa,2019,0.32,2290.2681069016,4351.94234943706,209780.0,18.056,1.5254075698350653,1.9001890373981614
Samoa,2020,0.32,2214.70778976196,4099.6600907147,211944.0,17.889,1.5098327860189484,1.8511065476296253
San Marino,2018,11.58,2271.66939388559,47950.6880557136,34522.0,97.226,335.43827124732053,21.108127874935214
San Marino,2019,11.58,2290.2681069016,46627.0122356944,34663.0,97.368,334.07379626691284,20.358757166982503
San Marino,2020,11.58,2214.70778976196,44426.6463400658,34770.0,97.499,333.04572907679034,20.059823036447096
Sao Tome and Principe,2018,0.14,2271.66939388559,1825.59971753966,210187.0,72.803,0.6660735440345977,0.8036379424107363
Sao Tome and Principe,2019,0.14,2290.2681069016,1935.2931816596,213392.0,73.598,0.656069580865262,0.845007261738352
Sao Tome and Principe,2020,0.14,2214.70778976196,2167.22001796925,217435.0,74.354,0.6438705820130154,0.97855799667467
Saudi Arabia,2018,514.6,11788.3059837733,29360.0658968566,30196281.0,83.844,17.04183372780244,2.490609417270893
Saudi Arabia,2019,514.6,11871.75313406,29566.7933827436,30063799.0,84.065,17.116931895400178,2.4905161898891426
Saudi Arabia,2020,514.6,11356.6876296054,24338.8307301067,31552510.0,84.287,16.309320558015827,2.1431276023352575
Senegal,2018,9.86,271.6391054245,1452.55612562445,15914498.0,47.192,0.6195608557681178,5.347374868410384
Senegal,2019,9.86,310.52554399758,1431.18128932159,16352922.0,47.653,0.6029503473446519,4.608900352921509
Senegal,2020,9.86,312.164609920211,1461.08720350553,16789219.0,48.122,0.5872816359117121,4.6805023922442155
Serbia,2018,45.54,4727.46270589024,7559.86165747394,6982604.0,56.092,6.521922194069719,1.599137238682949
Serbia,2019,45.54,4800.8454717515,7755.632986437,6945235.0,56.26,6.557013549577516,1.6154723229630428
Serbia,2020,45.54,4778.43135492815,8098.70955668849,6899126.0,56.446,6.600836105906748,1.6948468974731699
Seychelles,2018,0.62,2271.66939388559,18440.2340460932,96762.0,56.691,6.407474008391724,8.117481397480992
Seychelles,2019,0.62,2290.2681069016,19141.5118743615,97625.0,57.119,6.350832266325224,8.357760306175326
Seychelles,2020,0.62,2214.70778976196,14041.4754074575,98462.0,57.546,6.296845483536796,6.340102957314606
Sierra Leone,2018,1.02,2271.66939388559,845.914540460932,7554563.0,42.055,0.13501773696241595,0.3723757262996939
Sierra Leone,2019,1.02,2290.2681069016,844.049555179116,7731991.0,42.484,0.13191944998383986,0.36853744443090225
Sierra Leone,2020,1.02,2214.70778976196,845.982914284565,7912558.0,42.923,0.12890900768120753,0.3819839882242399
Singapore,2018,47.36,9326.12549470833,66881.6067035265,5638676.0,100.0,8.399134832361355,7.171424697370339
Singapore,2019,47.36,9451.80114416079,65952.0378959293,5703569.0,100.0,8.303572727883191,6.977721694523131
Singapore,2020,47.36,9306.68241113355,61410.0792630788,5685807.0,100.0,8.329512415739753,6.598493055872858
Sint Maarten (Dutch part),2018,11.58,2271.66939388559,31708.3110124742,39712.0,100.0,291.59951651893635,13.958153901188297
Sint Maarten (Dutch part),2019,11.58,2290.2681069016,34861.469528968,40385.0,100.0,286.7401262845116,15.221567040083578
Sint Maarten (Dutch part),2020,11.58,2214.70778976196,30150.8998380477,41008.0,100.0,282.38392508778776,13.613940393142501
Slovak Republic,2018,33.0,5400.99813265511,19573.3717031314,5446771.0,53.726,6.058635474118519,3.624028600341176
Slovak Republic,2019,33.0,5213.46417689146,19406.0589683582,5454147.0,53.729,6.050441984786989,3.722296405981849
Slovak Republic,2020,33.0,5050.16920301742,19735.4858280801,5458827.0,53.76,6.0452547772625875,3.9078860597954557
Slovenia,2018,14.05,7206.25065697668,25888.0481065655,2073894.0,54.541,6.774695331583967,3.5924434687131193
Slovenia,2019,14.05,7145.7130749359,25814.1687167572,2088385.0,54.822,6.727686705277044,3.6125392170170176
Slovenia,2020,14.05,6820.23897234566,25392.0651093612,2102419.0,55.118,6.682778266368407,3.723046246959907
Small states,2018,11.58,2271.66939388559,12009.7862050813,19084934.0,51.0083743010062,0.6067613333113963,5.286766744054729
Small states,2019,11.58,2290.2681069016,11958.5107041682,19293697.0,51.2028404507959,0.6001960122002538,5.221445763547015
Small states,2020,11.58,2214.70778976196,10699.2911713647,19472157.0,51.4005017222283,0.5946952872247281,4.831017085335071
Solomon Islands,2018,0.37,2271.66939388559,2278.20633913383,709101.0,23.749,0.5217874463581351,1.002877595334002
Solomon Islands,2019,0.37,2290.2681069016,2223.66502559565,728147.0,24.21,0.5081391532204349,0.9709190897322262
Solomon Islands,2020,0.37,2214.70778976196,2063.33101522108,744498.0,24.67,0.4969791725431096,0.9316493240143657
Somalia,2018,0.69,2271.66939388559,509.525801898508,15452487.0,44.971,0.04465300634130933,0.22429575503809848
Somalia,2019,0.69,2290.2681069016,539.893931565407,16030971.0,45.554,0.043041684748852706,0.23573394308660442
Somalia,2020,0.69,2214.70778976196,518.184778494334,16651191.0,46.141,0.041438477283697005,0.23397433326860206
South Africa,2018,433.25,3906.31764444206,6914.1780318076,58613001.0,66.355,7.391704785769287,1.7699989251117731
South Africa,2019,433.25,3768.65196675465,6533.71121032856,59587885.0,66.856,7.270773245266215,1.7336998130806498
South Africa,2020,433.25,3477.81901111187,5580.60383075189,60562381.0,67.354,7.15378082641764,1.6046274440738515
South Asia,2018,11.58,901.924723399466,1988.3663331799,243683300.5,33.8381523535219,0.047520695822157906,2.204581248960003
South Asia,2019,11.58,922.018752873727,2067.05975687637,243683300.5,34.3092492591791,0.047520695822157906,2.2418847235306285
South Asia,2020,11.58,846.756331117461,1957.20343722686,243683300.5,34.7891559819959,0.047520695822157906,2.3114128177157487
South Asia (IDA & IBRD),2018,11.58,901.924723399466,1988.3663331799,243683300.5,33.8381523535219,0.047520695822157906,2.204581248960003
South Asia (IDA & IBRD),2019,11.58,922.018752873727,2067.05975687637,243683300.5,34.3092492591791,0.047520695822157906,2.2418847235306285
South Asia (IDA & IBRD),2020,11.58,846.756331117461,1957.20343722686,243683300.5,34.7891559819959,0.047520695822157906,2.3114128177157487
South Sudan,2018,1.38,51.8622140502739,6765.478718542665,10122977.0,19.615,0.1363235340750058,130.45101992723227
South Sudan,2019,1.38,51.3269011292302,6683.44658120869,10423384.0,19.899,0.13239462347352837,130.21332740079507
South Sudan,2020,1.38,50.1006359135379,6185.003364546095,10698467.0,20.199,0.12899044321022815,123.45159401209955
Spain,2018,258.34,5556.79404205176,30602.4212881113,46782011.0,80.321,5.522208098322237,5.507208123339376
Spain,2019,258.34,5418.86933117843,29786.5245689007,47118501.0,80.565,5.482772043193818,5.496815432975773
Spain,2020,258.34,5089.18774012116,27233.9426461608,47359424.0,80.81,5.454880532330798,5.351333854606912
Sri Lanka,2018,21.63,652.099676972773,4358.56095906047,21670000.0,18.476,0.9981541301338256,6.683887621742301
Sri Lanka,2019,21.63,679.264321423657,4081.94772722003,21803000.0,18.585,0.992065312113012,6.009365718877675
Sri Lanka,2020,21.63,682.604133400246,3847.60137695639,21919000.0,18.713,0.9868150919293763,5.636651155026544
St. Kitts and Nevis,2018,0.26,2271.66939388559,22901.3816403197,47008.0,30.776,5.530973451327434,10.081300431286746
St. Kitts and Nevis,2019,0.26,2290.2681069016,23595.4923231291,46952.0,30.799,5.537570284545919,10.302502249420211
St. Kitts and Nevis,2020,0.26,2214.70778976196,18859.0190361046,46870.0,30.843,5.547258374226584,8.515353187127046
St. Lucia,2018,0.39,2271.66939388559,11642.6984727769,177017.0,18.678,2.203178225820119,5.125172925300798
St. Lucia,2019,0.39,2290.2681069016,11794.0597229805,177661.0,18.754,2.1951919667231414,5.149641514650505
St. Lucia,2020,0.39,2214.70778976196,8411.07474936367,178250.0,18.841,2.1879382889200563,3.797825965233862
St. Vincent and the Grenadines,2018,0.28,2271.66939388559,8428.12677153069,104926.0,52.198,2.668547357185064,3.710102708702146
St. Vincent and the Grenadines,2019,0.28,2290.2681069016,8740.59425232061,104167.0,52.614,2.687991398427525,3.816406570908139
St. Vincent and the Grenadines,2020,0.28,2214.70778976196,8351.20324040982,103526.0,53.032,2.704634584548809,3.7707923722557637
Sub-Saharan Africa,2018,11.58,417.123622102361,1612.7355316349,243683300.5,40.2998165075392,0.047520695822157906,3.866325104069841
Sub-Saharan Africa,2019,11.58,407.544946251955,1617.66888069241,243683300.5,40.8329525970643,0.047520695822157906,3.969301780256464
Sub-Saharan Africa,2020,11.58,388.000637352162,1480.47864226138,243683300.5,41.3686297861541,0.047520695822157906,3.8156603359330292
Sub-Saharan Africa (IDA & IBRD countries),2018,11.58,417.123622102361,1612.7355316349,243683300.5,40.2998165075392,0.047520695822157906,3.866325104069841
Sub-Saharan Africa (IDA & IBRD countries),2019,11.58,407.544946251955,1617.66888069241,243683300.5,40.8329525970643,0.047520695822157906,3.969301780256464
Sub-Saharan Africa (IDA & IBRD countries),2020,11.58,388.000637352162,1480.47864226138,243683300.5,41.3686297861541,0.047520695822157906,3.8156603359330292
Sub-Saharan Africa (excluding high income),2018,11.58,458.358868774629,1708.80108637029,243683300.5,42.5054254418557,0.047520695822157906,3.728085573949028
Sub-Saharan Africa (excluding high income),2019,11.58,447.561397635263,1705.21463047615,243683300.5,43.0487084912522,0.047520695822157906,3.8100127479398984
Sub-Saharan Africa (excluding high income),2020,11.58,425.466381686119,1544.44112077349,243683300.5,43.5952496876917,0.047520695822157906,3.6299956641765334
Sudan,2018,20.2,304.856846152378,731.027465820313,44230596.0,34.642,0.4566974408393683,2.397936851498228
Sudan,2019,20.2,282.711656394576,709.975280761719,45548175.0,34.936,0.4434864843651804,2.5113052988901816
Sudan,2020,20.2,300.4537518473,577.795227050781,46789231.0,35.253,0.4317232741012563,1.9230754267446613
Suriname,2018,2.08,2778.92222520613,6665.74180472239,599513.0,66.06,3.4694827301493043,2.3986787914613013
Suriname,2019,2.08,2936.76787152837,6629.66775248603,605768.0,66.095,3.433657769971342,2.25747081230352
Suriname,2020,2.08,2931.48810175122,4755.39221710693,612317.0,66.149,3.3969332878231375,1.6221768781071093
Sweden,2018,36.0,12363.38925177532,54181.9069780904,10175214.0,87.431,3.538009126884211,4.3824477151611285
Sweden,2019,36.0,12363.38925177532,51773.0464558993,10278887.0,87.708,3.5023247166740914,4.187609513990264
Sweden,2020,36.0,12363.38925177532,52653.7565934247,10353442.0,87.977,3.477104522341459,4.258844845952245
Switzerland,2018,37.48,7433.82126765362,73388.1983951377,8514329.0,73.797,4.401991043569024,9.872203776874183
Switzerland,2019,37.48,7354.04558218507,73388.1983951377,8575280.0,73.849,4.370702764224609,9.979296099675825
Switzerland,2020,37.48,7154.99017326245,73388.1983951377,8638167.0,73.915,4.338883469143396,10.256925113521854
Syrian Arab Republic,2018,27.91,873.640587102411,1098.0668642357,19577845.0,54.162,1.4255910188276595,1.2568862761718063
Syrian Arab Republic,2019,27.91,847.911718918199,1109.53926036049,20353534.0,54.821,1.3712606370962408,1.308555166304443
Syrian Arab Republic,2020,27.91,772.467509688743,572.355289831901,21049429.0,55.475,1.3259267032849205,0.7409441596611941
Tajikistan,2018,7.33,1555.54765258748,834.288404578801,9307333.0,27.134,0.7875510632315401,0.5363309849049338
Tajikistan,2019,7.33,1640.50952542748,871.022372934846,9529966.0,27.309,0.7691527965577212,0.5309462453184337
Tajikistan,2020,7.33,1647.1934936934,834.311715460625,9749310.0,27.506,0.7518480795051137,0.5065049847846955
Tanzania,2018,11.58,110.956072067997,1023.10626220703,57437145.0,33.776,0.20161169222460482,9.22082264754327
Tanzania,2019,11.58,114.964301328413,1063.32250976563,59174891.0,34.5,0.19569110824386649,9.249153845836783
Tanzania,2020,11.58,112.148371475424,1117.41528320313,60972798.0,35.227,0.18992075777791925,9.963722776375745
Thailand,2018,257.86,2731.44732424991,7099.77650081458,71376079.0,49.949,3.612694947840999,2.5992727144259566
Thailand,2019,257.86,2798.10745942337,7605.69657797759,71522271.0,50.692,3.6053105752192907,2.718157429002016
Thailand,2020,257.86,2699.86032115136,6985.64393892574,71641484.0,51.43,3.5993112593815058,2.5874093871444064
Timor-Leste,2018,0.64,2271.66939388559,1219.46599728983,1275959.0,30.578,0.5015835148308057,0.5368149082662013
Timor-Leste,2019,0.64,2290.2681069016,1562.36458068032,1300945.0,30.947,0.49195008244007243,0.6821754081857134
Timor-Leste,2020,0.64,2214.70778976196,1630.86938521256,1326053.0,31.32,0.4826353094484157,0.7363812927157528
Togo,2018,2.26,125.442286982408,851.130806891807,8258778.0,41.702,0.27364823222031154,6.785038979807259
Togo,2019,2.26,167.078889121534,826.260654099894,8463068.0,42.248,0.26704263749269175,4.945332462073458
Togo,2020,2.26,162.058290233133,853.578220263722,8669720.0,42.8,0.2606773921187766,5.267106169241856
Tonga,2018,0.19,2271.66939388559,4638.8978542585,105567.0,23.131,1.7998048632621937,2.0420655693757754
Tonga,2019,0.19,2290.2681069016,4676.84802517145,105669.0,23.107,1.7980675505588204,2.042052636142476
Tonga,2020,0.19,2214.70778976196,4700.44940541029,105704.0,23.099,1.7974721864830092,2.1223790457320333
